"会話ID","name","text","charId","演出備考"
"MAPLOG:map.js:L2618:lockedText","進行制限メッセージ","二将が門を守っている。","","種別=進行制限メッセージ; source=map.js:2618; property=lockedText; context={x=""19"",y=""0"",area=""ABYSS_WORLD"",worldKey=""ABYSS_WORLD"",requiredFlag=""abyssCarmenaGateCleared""}; property=worldExits"
"MAPLOG:map.js:L3151:lockedText","進行制限メッセージ","北門はまだ閉ざされている。","","種別=進行制限メッセージ; source=map.js:3151; property=lockedText; context={x=""24"",y=""0"",area=""ABYSS_WORLD"",worldKey=""ABYSS_WORLD"",requiredFlag=""abyssLegacionNorthGateOpen""}; property=worldExits"
"MAPLOG:map.js:L3348:log","西塔の頂を調べる","崩れた狭間から、城下町と閉ざされた南の荒野が見える。","","種別=マップログ; source=map.js:3348; property=log; context={x=""11"",y=""2"",type=""log"",label=""西塔の頂を調べる""}; property=mapActions"
"MAPLOG:map.js:L3429:log","東塔の頂を調べる","北の空に、夢幻回廊の輪郭だけが揺れている。","","種別=マップログ; source=map.js:3429; property=log; context={x=""11"",y=""2"",type=""log"",label=""東塔の頂を調べる""}; property=mapActions"
"MAPLOG:map.js:L3483:log","村人と話す","村人が、北東の穴を見つめている。","","種別=マップログ; source=map.js:3483; property=log; context={label=""村人と話す"",type=""storyEvent"",eventId=""town_start_villager_1_a""}; property=action"
"MAPLOG:map.js:L3506:log","村の若者と話す","若者が木剣を握りしめている。","","種別=マップログ; source=map.js:3506; property=log; context={label=""村の若者と話す"",type=""storyEvent"",eventId=""town_start_villager_2_a""}; property=action"
"MAPLOG:map.js:L3529:log","薬草摘みと話す","籠を抱えた女性が、葉についた泥を払っている。","","種別=マップログ; source=map.js:3529; property=log; context={label=""薬草摘みと話す"",type=""storyEvent"",eventId=""town_start_villager_3_a""}; property=action"
"MAPLOG:map.js:L3551:log","長老と話す","長老が旅人を待っている。","","種別=マップログ; source=map.js:3551; property=log; context={label=""長老と話す"",type=""log""}; property=action"
"MAPLOG:map.js:L3586:log","道具を買う","道具屋の看板が出ている。","","種別=マップログ; source=map.js:3586; property=log; context={x=""2"",y=""9"",label=""道具を買う"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L3596:log","武器を見る","簡素な武器が並んでいる。","","種別=マップログ; source=map.js:3596; property=log; context={x=""8"",y=""5"",label=""武器を見る"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L3606:log","防具を見る","旅支度用の防具が並んでいる。","","種別=マップログ; source=map.js:3606; property=log; context={x=""10"",y=""5"",label=""防具を見る"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L3616:log","洞穴に入る","北東の洞穴から冷たい風が吹いている。","","種別=マップログ; source=map.js:3616; property=log; context={x=""11"",y=""1"",label=""洞穴に入る"",type=""fixedDungeon""}; property=mapActions"
"MAPLOG:map.js:L3677:log","里の人と話す","里の西を気にしているようだ。","","種別=マップログ; source=map.js:3677; property=log; context={label=""里の人と話す"",type=""storyEvent"",eventId=""town_fire_villager_2""}; property=action"
"MAPLOG:map.js:L3698:log","炭運びと話す","煤だらけの男が、背負い籠を下ろした。","","種別=マップログ; source=map.js:3698; property=log; context={label=""炭運びと話す"",type=""log""}; property=action"
"MAPLOG:map.js:L3728:log","カリンと話す","女侍が佇んでいる","","種別=マップログ; source=map.js:3728; property=log; context={label=""カリンと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L3731:lockedText","カリンと話す","カリンはまだ、火山ガスが晴れる時を待っている。","","種別=進行制限メッセージ; source=map.js:3731; property=lockedText; context={label=""カリンと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L3750:log","里の長に話す","里の長が弱まった炎を見つめている。","","種別=マップログ; source=map.js:3750; property=log; context={label=""里の長に話す"",type=""log""}; property=action"
"MAPLOG:map.js:L3813:log","泊まる","熱気をしのげる宿屋がある。","","種別=マップログ; source=map.js:3813; property=log; context={x=""21"",y=""14"",label=""泊まる"",type=""inn""}; property=mapActions"
"MAPLOG:map.js:L3820:log","道具を買う","火山探索向けの道具屋だ。","","種別=マップログ; source=map.js:3820; property=log; context={x=""21"",y=""17"",label=""道具を買う"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L3830:log","武器を見る","鍛冶火が赤く揺れる武器屋だ。","","種別=マップログ; source=map.js:3830; property=log; context={x=""7"",y=""14"",label=""武器を見る"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L3840:log","防具を見る","火山の熱に耐える防具を扱っている。","","種別=マップログ; source=map.js:3840; property=log; context={x=""7"",y=""17"",label=""防具を見る"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L3850:log","鍛冶屋を訪ねる","鍛冶師が炉の縁に手を置いている。","","種別=マップログ; source=map.js:3850; property=log; context={x=""8"",y=""4"",label=""鍛冶屋を訪ねる"",type=""blacksmith""}; property=mapActions"
"MAPLOG:map.js:L3864:log","イグナ火山へ入る","北の火山道から、熱と魔物の気配が流れてくる。","","種別=マップログ; source=map.js:3864; property=log; context={x=""14"",y=""1"",label=""イグナ火山へ入る"",type=""fixedDungeon""}; property=mapActions"
"MAPLOG:map.js:L3960:log","見張りと話す","見張りが枝の揺れを追っている。","","種別=マップログ; source=map.js:3960; property=log; context={label=""見張りと話す"",type=""log""}; property=action"
"MAPLOG:map.js:L3990:log","集落の子と話す","子どもが小さな風鈴を握っている。","","種別=マップログ; source=map.js:3990; property=log; context={label=""集落の子と話す"",type=""log""}; property=action"
"MAPLOG:map.js:L4020:log","風織り職人と話す","職人が、風を含んだ薄布を指で弾いている。","","種別=マップログ; source=map.js:4020; property=log; context={label=""風織り職人と話す"",type=""log""}; property=action"
"MAPLOG:map.js:L4050:log","村人から話を聞く","村人が禁忌の森の方を見つめている。","","種別=マップログ; source=map.js:4050; property=log; context={label=""村人から話を聞く"",type=""quest""}; property=action"
"MAPLOG:map.js:L4053:lockedText","村人から話を聞く","今はまだ、禁忌の森の奥へ進むには危険が大きい。","","種別=進行制限メッセージ; source=map.js:4053; property=lockedText; context={label=""村人から話を聞く"",type=""quest""}; property=action"
"MAPLOG:map.js:L4072:log","エリーゼに話す","子どもたちが不安そうに身を寄せ合っている。","","種別=マップログ; source=map.js:4072; property=log; context={label=""エリーゼに話す"",type=""log""}; property=action"
"MAPLOG:map.js:L4114:log","泊まる","風よけの宿屋がある。","","種別=マップログ; source=map.js:4114; property=log; context={x=""22"",y=""7"",label=""泊まる"",type=""inn""}; property=mapActions"
"MAPLOG:map.js:L4121:log","道具を買う","森歩きに備えた道具屋だ。","","種別=マップログ; source=map.js:4121; property=log; context={x=""19"",y=""7"",label=""道具を買う"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L4131:log","武器を見る","軽く扱いやすい武器が並んでいる。","","種別=マップログ; source=map.js:4131; property=log; context={x=""6"",y=""7"",label=""武器を見る"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L4141:log","防具を見る","森の魔物に備えた防具屋だ。","","種別=マップログ; source=map.js:4141; property=log; context={x=""9"",y=""7"",label=""防具を見る"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L4151:log","禁忌の森へ入る","西の森から、淀んだ風が吹き込んでくる。","","種別=マップログ; source=map.js:4151; property=log; context={x=""0"",y=""8"",label=""禁忌の森へ入る"",type=""fixedDungeon""}; property=mapActions"
"MAPLOG:map.js:L4172:log","禁忌の森へ入る","西の森から、淀んだ風が吹き込んでくる。","","種別=マップログ; source=map.js:4172; property=log; context={x=""0"",y=""9"",label=""禁忌の森へ入る"",type=""fixedDungeon""}; property=mapActions"
"MAPLOG:map.js:L4193:log","禁忌の森へ入る","西の森から、淀んだ風が吹き込んでくる。","","種別=マップログ; source=map.js:4193; property=log; context={x=""0"",y=""10"",label=""禁忌の森へ入る"",type=""fixedDungeon""}; property=mapActions"
"MAPLOG:map.js:L4284:log","兵士と話す","黒鎧の兵士が橋を塞いでいる。","","種別=マップログ; source=map.js:4284; property=log; context={label=""兵士と話す"",type=""storyEvent"",eventId=""water_city_blockade_guard""}; property=action"
"MAPLOG:map.js:L4308:log","兵士と話す","黒鎧の兵士が橋を塞いでいる。","","種別=マップログ; source=map.js:4308; property=log; context={label=""兵士と話す"",type=""storyEvent"",eventId=""water_city_blockade_guard""}; property=action"
"MAPLOG:map.js:L4332:log","兵士と話す","黒鎧の兵士が橋を塞いでいる。","","種別=マップログ; source=map.js:4332; property=log; context={label=""兵士と話す"",type=""storyEvent"",eventId=""water_city_blockade_guard""}; property=action"
"MAPLOG:map.js:L4353:log","老人と話す","老人がライザーク要塞の方角を眺めている。","","種別=マップログ; source=map.js:4353; property=log; context={label=""老人と話す"",type=""log""}; property=action"
"MAPLOG:map.js:L4383:log","船大工と話す","船大工が水路の流れを測っている。","","種別=マップログ; source=map.js:4383; property=log; context={label=""船大工と話す"",type=""log""}; property=action"
"MAPLOG:map.js:L4413:log","元兵士と話す","元兵士が古い盾の傷を磨いている。","","種別=マップログ; source=map.js:4413; property=log; context={label=""元兵士と話す"",type=""storyEvent"",eventId=""town_water_villager_3""}; property=action"
"MAPLOG:map.js:L4434:log","渡し守と話す","渡し守が、濡れた綱の結び目を確かめている。","","種別=マップログ; source=map.js:4434; property=log; context={label=""渡し守と話す"",type=""log""}; property=action"
"MAPLOG:map.js:L4467:log","広場を調べる","濁った水路の音が、街の沈黙に混じっている。","","種別=マップログ; source=map.js:4467; property=log; context={label=""広場を調べる"",type=""log""}; property=action"
"MAPLOG:map.js:L4505:log","マリーと話す","白いローブの女性が、避難民の無事を祈っている。","","種別=マップログ; source=map.js:4505; property=log; context={label=""マリーと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4508:lockedText","マリーと話す","マリーはまだ街の混乱を鎮めることで手一杯のようだ。","","種別=進行制限メッセージ; source=map.js:4508; property=lockedText; context={label=""マリーと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4527:log","ハヤテと話す","水路のそばに、落ち着きなく周囲を見渡す若者がいる。","","種別=マップログ; source=map.js:4527; property=log; context={label=""ハヤテと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4530:lockedText","ハヤテと話す","ハヤテはまだ、信頼できる案内人を待っているようだ。","","種別=進行制限メッセージ; source=map.js:4530; property=lockedText; context={label=""ハヤテと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4549:log","シルビアと話す","優雅な身なりの貴人が、護衛を探している。","","種別=マップログ; source=map.js:4549; property=log; context={label=""シルビアと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4552:lockedText","シルビアと話す","シルビアはまだ、声をかける相手を見定めている。","","種別=進行制限メッセージ; source=map.js:4552; property=lockedText; context={label=""シルビアと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4619:log","ソフィアと話す","ソフィアが、神殿奥の水流について記録を読み返している。","","種別=マップログ; source=map.js:4619; property=log; context={label=""ソフィアと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4622:lockedText","ソフィアと話す","今はまだ、海底神殿の奥へ進む手段がない。","","種別=進行制限メッセージ; source=map.js:4622; property=lockedText; context={label=""ソフィアと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4646:log","アランと話す","アランが、神殿奥へ向かう水路を見つめている。","","種別=マップログ; source=map.js:4646; property=log; context={label=""アランと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4649:lockedText","アランと話す","今はまだ、海底神殿の奥へ進む手段がない。","","種別=進行制限メッセージ; source=map.js:4649; property=lockedText; context={label=""アランと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L4660:log","錬金所に入る","薬草と魔石の香りが漂う、水上都市の錬金所だ。","","種別=マップログ; source=map.js:4660; property=log; context={x=""31"",y=""3"",label=""錬金所に入る"",type=""alchemy""}; property=mapActions"
"MAPLOG:map.js:L4672:log","道具を買う","水路沿いの道具屋だ。","","種別=マップログ; source=map.js:4672; property=log; context={x=""4"",y=""10"",label=""道具を買う"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L4682:log","武器を見る","海底神殿に備えた武器を扱っている。","","種別=マップログ; source=map.js:4682; property=log; context={x=""7"",y=""10"",label=""武器を見る"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L4692:log","防具を見る","水と闇に強い防具を扱っている。","","種別=マップログ; source=map.js:4692; property=log; context={x=""10"",y=""10"",label=""防具を見る"",type=""shop""}; property=mapActions"
"MAPLOG:map.js:L4847:log","マップログ","奈落が口を開けている。","","種別=マップログ; source=map.js:4847; property=log; context={x=""7"",y=""6""}; property=blockingObjects"
"MAPLOG:map.js:L4853:log","マップログ","奈落が口を開けている。","","種別=マップログ; source=map.js:4853; property=log; context={x=""8"",y=""6""}; property=blockingObjects"
"MAPLOG:map.js:L4859:log","マップログ","奈落が口を開けている。","","種別=マップログ; source=map.js:4859; property=log; context={x=""9"",y=""6""}; property=blockingObjects"
"MAPLOG:map.js:L4865:log","マップログ","奈落が口を開けている。","","種別=マップログ; source=map.js:4865; property=log; context={x=""7"",y=""7""}; property=blockingObjects"
"MAPLOG:map.js:L4871:log","マップログ","闇がどこまでも続いている。","","種別=マップログ; source=map.js:4871; property=log; context={x=""8"",y=""7""}; property=blockingObjects"
"MAPLOG:map.js:L4877:log","マップログ","奈落が口を開けている。","","種別=マップログ; source=map.js:4877; property=log; context={x=""9"",y=""7""}; property=blockingObjects"
"MAPLOG:map.js:L4883:log","マップログ","奈落が口を開けている。","","種別=マップログ; source=map.js:4883; property=log; context={x=""7"",y=""8""}; property=blockingObjects"
"MAPLOG:map.js:L4889:log","マップログ","奈落が口を開けている。","","種別=マップログ; source=map.js:4889; property=log; context={x=""8"",y=""8""}; property=blockingObjects"
"MAPLOG:map.js:L4895:log","マップログ","奈落が口を開けている。","","種別=マップログ; source=map.js:4895; property=log; context={x=""9"",y=""8""}; property=blockingObjects"
"MAPLOG:map.js:L4904:log","マップログ","崩れた祭壇には、古い儀式の痕跡が残っている。","","種別=マップログ; source=map.js:4904; property=log; context={x=""8"",y=""4""}; property=blockingObjects"
"MAPLOG:map.js:L4910:log","マップログ","崩れた祭壇が道を塞いでいる。","","種別=マップログ; source=map.js:4910; property=log; context={x=""7"",y=""4""}; property=blockingObjects"
"MAPLOG:map.js:L4916:log","マップログ","崩れた祭壇が道を塞いでいる。","","種別=マップログ; source=map.js:4916; property=log; context={x=""9"",y=""4""}; property=blockingObjects"
"MAPLOG:map.js:L4925:log","マップログ","亀裂だらけの柱が、奇跡的に立ち続けている。","","種別=マップログ; source=map.js:4925; property=log; context={x=""4"",y=""4""}; property=blockingObjects"
"MAPLOG:map.js:L4934:log","マップログ","柱の頂には、プリズムを支えた枠だけが残っている。","","種別=マップログ; source=map.js:4934; property=log; context={x=""12"",y=""4""}; property=blockingObjects"
"MAPLOG:map.js:L4943:log","マップログ","折れた柱の内部から、古い金属の導線が覗いている。","","種別=マップログ; source=map.js:4943; property=log; context={x=""4"",y=""10""}; property=blockingObjects"
"MAPLOG:map.js:L4952:log","マップログ","折れた柱には、読めない文字が刻まれている。","","種別=マップログ; source=map.js:4952; property=log; context={x=""12"",y=""10""}; property=blockingObjects"
"MAPLOG:map.js:L4959:log","マップログ","倒れた柱が斜めに通路を塞いでいる。","","種別=マップログ; source=map.js:4959; property=log; context={x=""12"",y=""9""}; property=blockingObjects"
"MAPLOG:map.js:L4966:log","マップログ","倒れた柱が斜めに通路を塞いでいる。","","種別=マップログ; source=map.js:4966; property=log; context={x=""11"",y=""10""}; property=blockingObjects"
"MAPLOG:map.js:L4975:log","マップログ","空になった台座。かつて何かが載せられていたようだ。","","種別=マップログ; source=map.js:4975; property=log; context={x=""5"",y=""5""}; property=blockingObjects"
"MAPLOG:map.js:L4984:log","マップログ","台座は崩れ、紫色の欠片だけが散らばっている。","","種別=マップログ; source=map.js:4984; property=log; context={x=""11"",y=""5""}; property=blockingObjects"
"MAPLOG:map.js:L4993:log","マップログ","壊れた固定具が、奈落の方を向いている。","","種別=マップログ; source=map.js:4993; property=log; context={x=""5"",y=""7""}; property=blockingObjects"
"MAPLOG:map.js:L5002:log","マップログ","六角形の窪みには、プリズムらしき傷跡がある。","","種別=マップログ; source=map.js:5002; property=log; context={x=""11"",y=""7""}; property=blockingObjects"
"MAPLOG:map.js:L5011:log","マップログ","台座から伸びる古い導線は、奈落の縁で途切れている。","","種別=マップログ; source=map.js:5011; property=log; context={x=""6"",y=""9""}; property=blockingObjects"
"MAPLOG:map.js:L5020:log","マップログ","崩れた台座に、微かな光を失った結晶片が残っている。","","種別=マップログ; source=map.js:5020; property=log; context={x=""10"",y=""9""}; property=blockingObjects"
"MAPLOG:map.js:L5037:log","魔窟に入る","闇がどこまでも続いているような穴がある。","","種別=マップログ; source=map.js:5037; property=log; context={x=""8"",y=""7"",label=""魔窟に入る"",type=""abyssDungeon""}; property=mapActions"
"MAPLOG:map.js:L5379:log","石碑に触れる","石碑からただならぬ気配があふれ出した……","","種別=マップログ; source=map.js:5379; property=log; context={x=""9"",y=""4"",label=""石碑に触れる"",type=""boss"",monsterId=""902000""}; property=mapActions"
"MAPLOG:map.js:L5619:log","マップログ","口を開いた阿形の守護像が、挑む者の覚悟を見定めている。","","種別=マップログ; source=map.js:5619; property=log; context={x=""10"",y=""7""}; property=blockingObjects"
"MAPLOG:map.js:L5628:log","マップログ","口を結んだ吽形の守護像が、静かに祠の奥を守っている。","","種別=マップログ; source=map.js:5628; property=log; context={x=""14"",y=""7""}; property=blockingObjects"
"MAPLOG:map.js:L5636:log","中間試練に挑む","祠を満たす霊光が、自らの殻を破ろうとする者の魂へ応える。","","種別=マップログ; source=map.js:5636; property=log; context={x=""12"",y=""3"",label=""中間試練に挑む"",type=""limitBreakTrial""}; property=mapActions"
"MAPLOG:map.js:L5945:log","マップログ","剣を伏せた天使像が、挑戦者の歩みを静かに見守っている。","","種別=マップログ; source=map.js:5945; property=log; context={x=""10"",y=""6""}; property=blockingObjects"
"MAPLOG:map.js:L5954:log","マップログ","神竜の像が翼を畳み、山頂の聖域を守っている。","","種別=マップログ; source=map.js:5954; property=log; context={x=""14"",y=""6""}; property=blockingObjects"
"MAPLOG:map.js:L5962:log","最終試練に挑む","祭壇が、極限に迫る者の名を静かに問うている。","","種別=マップログ; source=map.js:5962; property=log; context={x=""12"",y=""3"",label=""最終試練に挑む"",type=""limitBreakTrial""}; property=mapActions"
"MAPLOG:map.js:L6205:log","封印門を開く","混沌の結晶片が封印門に共鳴し、次元を隔てていた鎖がほどけた。","","種別=マップログ; source=map.js:6205; property=log; context={x=""16"",y=""5"",type=""fixedDungeon"",label=""封印門を開く""}; property=mapActions"
"MAPLOG:map.js:L6982:lockedLog","災禍の根ジャゴレアへ進む","黒騎士の力が道を塞いでいる。","","種別=進行制限ログ; source=map.js:6982; property=lockedLog; context={toDungeon=""JAGOREA_ROOT"",label=""災禍の根ジャゴレアへ進む"",requiredFlag=""abyssVeldDefeated""}; property=data"
"MAPLOG:map.js:L6992:lockedLog","終焉の祭壇へ進む","混沌姫の力が亀裂を閉ざしている。","","種別=進行制限ログ; source=map.js:6992; property=lockedLog; context={toDungeon=""FINAL_ALTAR"",label=""終焉の祭壇へ進む"",requiredFlag=""abyssIlluminaciaDefeated""}; property=floorLinks"
"MAPLOG:map.js:L7005:lockedText","さらに深い亀裂を調べる","亀裂はまだ固く閉ざされている。","","種別=進行制限メッセージ; source=map.js:7005; property=lockedText; context={type=""storyEvent"",eventId=""abyss_postgame_crack"",requiredFlag=""abyssEpilogueSeen"",label=""さらに深い亀裂を調べる""}; property=mapActions"
"MAPLOG:map.js:L7005:log","さらに深い亀裂を調べる","祭壇の奥に、底の知れない亀裂が広がっている。","","種別=マップログ; source=map.js:7005; property=log; context={type=""storyEvent"",eventId=""abyss_postgame_crack"",requiredFlag=""abyssEpilogueSeen"",label=""さらに深い亀裂を調べる""}; property=mapActions"
"MAPLOG:map.js:L7092:log","見張りと話す","見張りが洞穴の封鎖を守っている。","","種別=マップログ; source=map.js:7092; property=log; context={label=""見張りと話す"",type=""log""}; property=action"
"MAPLOG:map.js:L7316:lockedText","火のプリズムに呼びかける","火のプリズムは、まだこちらの声に応えない。","","種別=進行制限メッセージ; source=map.js:7316; property=lockedText; context={x=""10"",y=""4"",type=""elementalTrialPrism"",label=""火のプリズムに呼びかける""}; property=mapActions"
"MAPLOG:map.js:L7340:lockedLog","火山深部へ","火山ガスが淀み、今は進めない。","","種別=進行制限ログ; source=map.js:7340; property=lockedLog; context={x=""10"",y=""1"",toFloor=""4"",label=""火山深部へ"",requiredFlag=""windVillageCleared""}; property=floorLinks"
"MAPLOG:map.js:L7615:log","左の排熱弁を回す","煤に埋もれた排熱弁を回した。","","種別=マップログ; source=map.js:7615; property=log; context={x=""6"",y=""9"",label=""左の排熱弁を回す"",type=""switchGate""}; property=mapActions"
"MAPLOG:map.js:L7712:log","右の排熱弁を回す","赤く焼けた排熱弁を押し込んだ。","","種別=マップログ; source=map.js:7712; property=log; context={x=""22"",y=""16"",label=""右の排熱弁を回す"",type=""switchGate""}; property=mapActions"
"MAPLOG:map.js:L7828:inspectLog","調査ログ","守る剣を試す炎が、炉心の中心で人の形を成している。","","種別=調査ログ; source=map.js:7828; property=inspectLog; context={x=""14"",y=""6"",monsterId=""303201"",actionLabel=""炎心炉の試練に挑む""}; property=bosses"
"MAPLOG:map.js:L7915:log","風の集落カザリアへ戻る","集落へ続く森の出口だ。","","種別=マップログ; source=map.js:7915; property=log; context={x=""53"",y=""16"",to=""EXIT"",label=""風の集落カザリアへ戻る""}; property=floorLinks"
"MAPLOG:map.js:L7925:log","森の奥へ進む","木々の切れ目から、さらに深い森へ道が続いている。","","種別=マップログ; source=map.js:7925; property=log; context={x=""3"",y=""4"",toFloor=""2"",label=""森の奥へ進む""}; property=floorLinks"
"MAPLOG:map.js:L7984:log","立札を読む","掠れた字で「北」と書かれているようだ…","","種別=マップログ; source=map.js:7984; property=log; context={x=""42"",y=""15"",label=""立札を読む"",type=""log""}; property=mapActions"
"MAPLOG:map.js:L8053:log","東の森へ戻る","木々の切れ目から、来た道へ戻れそうだ。","","種別=マップログ; source=map.js:8053; property=log; context={x=""38"",y=""33"",toFloor=""1"",label=""東の森へ戻る""}; property=floorLinks"
"MAPLOG:map.js:L8061:log","風の神殿へ入る","森の北端に、風の神殿へ続く古い石門が開いている。","","種別=マップログ; source=map.js:8061; property=log; context={x=""20"",y=""2"",toDungeon=""WIND_TEMPLE"",label=""風の神殿へ入る"",requiredFlag=""windForestCleansed""}; property=floorLinks"
"MAPLOG:map.js:L8064:lockedLog","風の神殿へ入る","黒い風が石門を塞いでいる。祈りの広場の守護者を鎮めなければ進めなさそうだ。","","種別=進行制限ログ; source=map.js:8064; property=lockedLog; context={x=""20"",y=""2"",toDungeon=""WIND_TEMPLE"",label=""風の神殿へ入る"",requiredFlag=""windForestCleansed""}; property=floorLinks"
"MAPLOG:map.js:L8075:lockedLog","森の深部へ","毒と呪いが濃く、今は進めない。","","種別=進行制限ログ; source=map.js:8075; property=lockedLog; context={x=""27"",y=""6"",toFloor=""3"",label=""森の深部へ"",requiredFlag=""waterCityCleared""}; property=floorLinks"
"MAPLOG:map.js:L8114:log","朽ちた石碑を読む","石碑には、森の風を鎮めた名もなき守人の印が刻まれている。","","種別=マップログ; source=map.js:8114; property=log; context={x=""30"",y=""10"",label=""朽ちた石碑を読む"",type=""log""}; property=mapActions"
"MAPLOG:map.js:L8122:log","石碑に祈る","守護者を鎮めた石碑に、穏やかな風が巡っている。","","種別=マップログ; source=map.js:8122; property=log; context={x=""20"",y=""18"",label=""石碑に祈る"",type=""storyEvent"",eventId=""wind_forest_guardians_after"",requiredFlag=""windForestCleansed""}; property=mapActions"
"MAPLOG:map.js:L8146:inspectLog","調査ログ","祈りの広場の中央に、黒い風をまとった石碑が立っている。","","種別=調査ログ; source=map.js:8146; property=inspectLog; context={x=""20"",y=""18"",monsterId=""[ 301011, 301012 ]"",actionLabel=""石碑を調べる""}; property=bosses"
"MAPLOG:map.js:L8453:inspectLog","調査ログ","黒い風の中心で、森の根が鼓動のように膨らんでいる。","","種別=調査ログ; source=map.js:8453; property=inspectLog; context={x=""3"",y=""3"",monsterId=""[ 303203, 303207 ]"",actionLabel=""呪風の根を断つ""}; property=bosses"
"MAPLOG:map.js:L8699:lockedText","風のプリズムに呼びかける","風のプリズムは、まだこちらの声に応えない。","","種別=進行制限メッセージ; source=map.js:8699; property=lockedText; context={x=""12"",y=""8"",type=""elementalTrialPrism"",label=""風のプリズムに呼びかける""}; property=mapActions"
"MAPLOG:map.js:L8914:inspectLog","調査ログ","強敵の気配がする。","","種別=調査ログ; source=map.js:8914; property=inspectLog; context={x=""20"",y=""5"",monsterId=""[ 301021, 301022, 301021 ]"",actionLabel=""戦う""}; property=bosses"
"MAPLOG:map.js:L8925:inspectLog","調査ログ","強敵の気配がする。","","種別=調査ログ; source=map.js:8925; property=inspectLog; context={x=""20"",y=""16"",monsterId=""[ 301021, 301022, 301021 ]"",actionLabel=""戦う""}; property=bosses"
"MAPLOG:map.js:L8981:lockedText","水のプリズムに呼びかける","水のプリズムは、まだこちらの声に応えない。","","種別=進行制限メッセージ; source=map.js:8981; property=lockedText; context={x=""11"",y=""7"",type=""elementalTrialPrism"",label=""水のプリズムに呼びかける""}; property=mapActions"
"MAPLOG:map.js:L9005:lockedLog","地下4階へ下りる","激しい水流で進めない。","","種別=進行制限ログ; source=map.js:9005; property=lockedLog; context={x=""11"",y=""2"",toFloor=""4"",label=""地下4階へ下りる"",requiredFlag=""thunderFortCleared""}; property=floorLinks"
"MAPLOG:map.js:L9224:log","西の水門を下ろす","西の水門が低い音を立てた。","","種別=マップログ; source=map.js:9224; property=log; context={x=""5"",y=""6"",label=""西の水門を下ろす"",type=""switchGate""}; property=mapActions"
"MAPLOG:map.js:L9261:log","東の水門を下ろす","東の水門が閉じ、潮の唸りが変わった。","","種別=マップログ; source=map.js:9261; property=log; context={x=""25"",y=""20"",label=""東の水門を下ろす"",type=""switchGate""}; property=mapActions"
"MAPLOG:map.js:L9384:inspectLog","調査ログ","ソフィアとアランが、祭壇を縛る逆潮の核を睨んでいる。","","種別=調査ログ; source=map.js:9384; property=inspectLog; context={x=""15"",y=""6"",monsterId=""[ 303208, 303202 ]"",actionLabel=""逆潮祭壇を鎮める""}; property=bosses"
"MAPLOG:map.js:L9482:log","ゼリードと話す","ゼリードが、頂上に残る歪みを見上げている。","","種別=マップログ; source=map.js:9482; property=log; context={label=""ゼリードと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L9485:lockedText","ゼリードと話す","ゼリードはまだ、灯台の異変を見極めているようだ。","","種別=進行制限メッセージ; source=map.js:9485; property=lockedText; context={label=""ゼリードと話す"",type=""quest""}; property=action"
"MAPLOG:map.js:L10026:log","西門から外に出る","西門の向こうに、川沿いの岸辺が見える。","","種別=マップログ; source=map.js:10026; property=log; context={x=""1"",y=""14"",to=""EXIT"",label=""西門から外に出る""}; property=floorLinks"
"MAPLOG:map.js:L10038:log","東門から外に出る","門の向こうに、うっすらと光の神殿が見える。","","種別=マップログ; source=map.js:10038; property=log; context={x=""31"",y=""14"",to=""EXIT"",label=""東門から外に出る"",requiredFlag=""thunderFortCleared""}; property=floorLinks"
"MAPLOG:map.js:L10041:lockedLog","東門から外に出る","東門は雷の結界で閉ざされている…","","種別=進行制限ログ; source=map.js:10041; property=lockedLog; context={x=""31"",y=""14"",to=""EXIT"",label=""東門から外に出る"",requiredFlag=""thunderFortCleared""}; property=floorLinks"
"MAPLOG:map.js:L10106:log","受付職員と話す","受付職員が丁寧に一礼した。","","種別=マップログ; source=map.js:10106; property=log; context={label=""受付職員と話す"",type=""guild""}; property=action"
